id,name,distance,workout_time_sec,total_elevation_gain,workout_type,start_date,achievement_count,athlete_count,start_latlng,end_latlng,average_speed,max_speed,average_temp,average_heartrate,max_heartrate,average_cadence,elev_high,elev_low,aprox_calories_burned,workout_time_min
4676730531,Afternoon Activity,0,2484,0,Functional-Cardio Workout,2021-01-24,0,1,[],[],0,0,32,149.4,190,NaN,127.4,127.4,597,41.4
4670974590,Evening Activity,0,1971,0,Functional-Cardio Workout,2021-01-24,0,1,[],[],0,0,29,96.5,132,NaN,133.2,133.2,211,32.85
4664901973,Evening Activity,0,1845,0,Functional-Cardio Workout,2021-01-23,0,1,[],[],0,0,29,149.1,191,NaN,134.4,134.4,442,30.75
4659292830,Afternoon Activity,0,2661,0,Functional-Cardio Workout,2021-01-21,0,1,[],[],0,0,29,138.3,182,NaN,126.8,126.8,565,44.35
4654675027,Afternoon Activity,0,1921,0,Functional-Cardio Workout,2021-01-20,0,1,[],[],0,0,27,146.2,183,NaN,115.2,115.2,446,32.02
4648822139,Afternoon Activity,0,2632,0,Functional-Cardio Workout,2021-01-19,0,1,[],[],0,0,29,133.9,179,NaN,117.2,117.2,530,43.87
4643647780,Afternoon Activity,0,3547,0,Functional-Cardio Workout,2021-01-18,0,1,[],[],0,0,31,141.9,184,NaN,127.4,127.4,785,59.12
4632067500,Afternoon Activity,0,1963,0,Functional-Cardio Workout,2021-01-16,0,1,[],[],0,0,29,154.2,178,NaN,133.8,133.8,495,32.72
4626041247,Afternoon Activity,0,1899,0,Functional-Cardio Workout,2021-01-15,0,1,[],[],0,0,28,146.2,183,NaN,136.2,132.8,441,31.65
4620671164,Lunch Activity,0,3221,0,Functional-Cardio Workout,2021-01-14,0,1,[],[],0,0,31,125,184,NaN,131.4,127.4,576,53.68
4616918075,Afternoon Activity,0,1873,0,Yoga,2021-01-13,0,1,[],[],0,0,24,86.6,114,NaN,NaN,NaN,154,31.22
4612179691,Afternoon Activity,0,781,0,Functional-Cardio Workout,2021-01-12,0,1,[],[],0,0,25,162.5,195,NaN,127.4,127.4,213,13.02
4603864941,Morning Activity,0,2626,0,Functional-Cardio Workout,2021-01-11,0,1,[],[],0,0,23,137,172,NaN,127.4,127.4,549,43.77
4601727285,Evening Activity,0,1501,0,Functional-Cardio Workout,2021-01-11,0,1,[],[],0,0,23,147,179,NaN,125.2,125.2,352,25.02
4595027697,Afternoon Activity,0,2784,0,Functional-Cardio Workout,2021-01-09,0,1,[],[],0,0,27,139.5,175,NaN,127,127,600,46.4
4589564300,Evening Activity,0,2648,0,Functional-Cardio Workout,2021-01-09,0,1,[],[],0,0,27,136.8,180,NaN,127.4,127.4,552,44.13
4584977254,Evening Activity,0,2515,0,WeightTraining,2021-01-08,0,1,[],[],0,0,29,138.6,175,NaN,NaN,NaN,536,41.92
4579063556,Afternoon Activity,0,2241,0,WeightTraining,2021-01-06,0,1,[],[],0,0,30,146.9,168,NaN,NaN,NaN,524,37.35
4573463381,Afternoon Activity,0,2019,0,WeightTraining,2021-01-05,0,1,[],[],0,0,28,123.8,160,NaN,NaN,NaN,355,33.65
4565923712,Morning Activity,0,1776,0,Functional-Cardio Workout,2021-01-04,0,1,[],[],0,0,21,136.4,176,NaN,127.4,127.4,369,29.6
4551706506,Evening Activity,0,1958,0,Functional-Cardio Workout,2021-01-02,0,1,[],[],0,0,23,153.5,179,NaN,75.8,75.8,491,32.63
4545915819,Lunch Activity,0,1969,0,Functional-Cardio Workout,2020-12-31,0,1,[],[],0,0,21,119,164,NaN,92.4,89.4,323,32.82
4536718987,Afternoon Activity,0,1609,0,WeightTraining,2020-12-29,0,1,[],[],0,0,28,96.4,147,NaN,NaN,NaN,172,26.82
4517342532,Afternoon Activity,0,2330,0,WeightTraining,2020-12-25,0,1,[],[],0,0,29,143.7,162,NaN,NaN,NaN,526,38.83
4513706567,Afternoon Activity,0,933,0,Yoga,2020-12-24,0,1,[],[],0,0,29,93.3,110,NaN,NaN,NaN,93,15.55
4509937522,Afternoon Activity,0,2843,0,Functional-Cardio Workout,2020-12-23,0,1,[],[],0,0,31,147,181,NaN,127.4,127.4,666,47.38
4506326857,Afternoon Activity,0,1375,0,Functional-Cardio Workout,2020-12-22,0,1,[],[],0,0,30,152.7,179,NaN,127.4,127.4,342,22.92
4501972950,Afternoon Activity,0,2408,0,WeightTraining,2020-12-21,0,1,[],[],0,0,29,138.8,169,NaN,NaN,NaN,514,40.13
4498529130,Evening Activity,0,1741,0,Functional-Cardio Workout,2020-12-21,0,1,[],[],0,0,28,153.2,185,NaN,127.4,127.4,435,29.02
4492718676,Afternoon Activity,0,1854,0,WeightTraining,2020-12-19,0,1,[],[],0,0,31,154.9,177,NaN,NaN,NaN,471,30.9
4484917666,Afternoon Activity,0,748,0,WeightTraining,2020-12-17,0,1,[],[],0,0,29,135.3,148,NaN,NaN,NaN,153,12.47
4479520037,Morning Activity,0,792,0,WeightTraining,2020-12-16,0,1,[],[],0,0,24,152.5,176,NaN,NaN,NaN,196,13.2
4476585460,Lunch Ride,0,3602,0,Ride,2020-12-15,0,1,[],[],0,0,29,140.5,170,NaN,NaN,NaN,785,60.03
4472934653,Afternoon Activity,0,1771,0,WeightTraining,2020-12-14,0,1,[],[],0,0,26,129,152,NaN,NaN,NaN,335,29.52
4472843503,Afternoon Activity,0,377,0,Functional-Cardio Workout,2020-12-14,0,1,[],[],0,0,27,144.2,162,NaN,127.4,127.4,86,6.28
4468614284,Lunch Activity,0,1046,0,Functional-Cardio Workout,2020-12-13,0,1,[],[],0,0,33,161.9,180,NaN,118.4,118.4,284,17.43
4468614083,Morning Ride,10.89,6156,51,Ride,2020-12-13,0,1,"[27.426067, -99.508262]","[27.37754, -99.500949]",3.686,7.3,27,127.9,164,NaN,122.2,104.8,1146,102.6
4464258507,Afternoon Activity,0,1288,0,WeightTraining,2020-12-12,0,1,[],[],0,0,30,133,146,NaN,NaN,NaN,256,21.47
4464175522,Afternoon Ride,0,2877,0,Ride,2020-12-12,0,1,[],[],0,0,29,131.3,157,NaN,NaN,NaN,560,47.95
4447470450,Afternoon Ride,0,3211,0,Ride,2020-12-08,0,1,[],[],0,0,29,133.3,169,NaN,NaN,NaN,641,53.52
4443800257,Afternoon Activity,0,317,0,WeightTraining,2020-12-07,0,1,[],[],0,0,31,126.2,139,NaN,NaN,NaN,58,5.28
4443766710,Afternoon Activity,0,2234,0,Functional-Cardio Workout,2020-12-07,0,1,[],[],0,0,28,141.6,178,NaN,84.4,84.4,493,37.23
4433872817,Lunch Activity,0,1893,0,Functional-Cardio Workout,2020-12-05,0,1,[],[],0,0,25,144.3,175,NaN,143.8,143.8,430,31.55
4428490221,Morning Activity,0,2002,0,Functional-Cardio Workout,2020-12-04,0,1,[],[],0,0,20,147.7,170,NaN,137.6,137.6,472,33.37
4426687692,Afternoon Activity,0,1333,0,Functional-Cardio Workout,2020-12-03,0,1,[],[],0,0,22,156.6,184,NaN,139,139,344,22.22
4416547886,Morning Run,6.73,3222,44,Run,2020-12-01,0,1,"[27.466996, -99.505787]","[27.467224, -99.506721]",2.104,4.4,21,141.3,164,75.6,151.6,127.4,708,53.7
4414219567,Evening Activity,0,1376,0,WeightTraining,2020-12-01,0,1,[],[],0,0,26,141.2,169,NaN,NaN,NaN,302,22.93
4410131989,Afternoon Activity,0,2849,0,WeightTraining,2020-11-29,0,1,[],[],0,0,27,109.4,140,NaN,NaN,NaN,398,47.48
4403171889,Morning Activity,0,1917,0,WeightTraining,2020-11-28,0,1,[],[],0,0,27,151.1,170,NaN,NaN,NaN,469,31.95
4402983140,Morning Activity,0,248,0,Functional-Cardio Workout,2020-11-28,0,1,[],[],0,0,28,121.6,139,NaN,77,77,42,4.13
4395781145,Evening Activity,0,155,0,Functional-Cardio Workout,2020-11-27,0,1,[],[],0,0,33,135.9,151,NaN,110.8,110.8,32,2.58
4395762133,Afternoon Activity,0,2446,0,WeightTraining,2020-11-26,0,1,[],[],0,0,32,129.4,160,NaN,NaN,NaN,465,40.77
4395672341,Afternoon Activity,0,671,0,Functional-Cardio Workout,2020-11-26,0,1,[],[],0,0,31,143.2,164,NaN,110,110,151,11.18
4388621298,Morning Run,10.34,4280,28,Run,2020-11-25,0,1,"[27.467551, -99.506496]","[27.466872, -99.505898]",2.417,3.7,21,164,184,84.7,127.4,101.8,1185,71.33
4386058345,Afternoon Activity,0,2134,0,WeightTraining,2020-11-24,0,1,[],[],0,0,33,134.7,158,NaN,NaN,NaN,434,35.57
4385898009,Afternoon Activity,0,544,0,Functional-Cardio Workout,2020-11-24,0,1,[],[],0,0,34,156.4,174,NaN,132.8,132.8,140,9.07
4381362900,Afternoon Run,0,609,0,Run,2020-11-23,0,1,[],[],0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.15
4381303295,Afternoon Run,0,530,0,Run,2020-11-23,0,1,[],[],0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.83
4376927496,Lunch Run,14.64,7467,56.8,Run,2020-11-22,0,1,"[27.467306, -99.505853]","[27.465055, -99.48844]",2.075,4.3,31,NaN,NaN,77,136.6,115.2,NaN,124.45
4364591178,Morning Run,0,530,0,Run,2020-11-20,0,1,[],[],0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.83
4364471732,Morning Run,9.96,4396,35.6,Run,2020-11-20,0,1,"[27.46752, -99.506663]","[27.46697, -99.5059]",2.266,3.7,21,NaN,NaN,83.6,127.2,114,NaN,73.27
4361668103,Afternoon Run,0,1004,0,Run,2020-11-19,0,1,[],[],0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.73
4280596333,Morning Run,10.01,4581,50.7,Run,2020-11-03,0,1,"[27.467739, -99.506467]","[27.467083, -99.505913]",2.207,4.6,NaN,NaN,NaN,NaN,130.6,111.5,NaN,76.35
4262058950,Morning Run,13.39,6465,46.7,Run,2020-10-30,0,1,"[27.467614, -99.506706]","[27.466974, -99.506708]",2.078,4.4,NaN,NaN,NaN,NaN,130.6,112,NaN,107.75
4224257664,Morning Run,8.02,4053,45.1,Run,2020-10-21,0,1,"[27.467693, -99.505843]","[27.467276, -99.506686]",1.99,4.7,NaN,NaN,NaN,NaN,130.2,111.3,NaN,67.55
4215572416,Morning Run,3.51,1370,2.8,Run,2020-10-19,0,1,"[27.467284, -99.505934]","[27.466835, -99.505785]",2.57,4.2,NaN,NaN,NaN,NaN,126.6,120.4,NaN,22.83
4192009064,Evening Run,4.06,1954,14.7,Run,2020-10-14,0,1,"[27.467697, -99.506137]","[27.467778, -99.507537]",2.172,5,NaN,NaN,NaN,NaN,130.6,120.9,NaN,32.57
4132992629,Morning Run,4.94,2195,21,Run,2020-09-30,1,1,"[27.467806, -99.506665]","[27.474592, -99.506751]",2.454,9.1,NaN,NaN,NaN,NaN,132.1,120.9,NaN,36.58
3557682383,Best run in a while,3.74,1633,3.5,Run,2020-06-03,0,1,"[27.467351, -99.506283]","[27.466867, -99.506561]",2.31,7.8,NaN,NaN,NaN,NaN,124.7,120.3,NaN,27.22
3547418838,Morning Run,3.8,1809,3.7,Run,2020-06-01,0,1,"[27.467316, -99.505939]","[27.46671, -99.50669]",2.132,4.5,NaN,NaN,NaN,NaN,127,120.3,NaN,30.15
3517497833,Evening Run,3.57,1735,4.2,Run,2020-05-26,0,1,"[27.46725, -99.505905]","[27.467154, -99.505893]",2.061,4.9,NaN,NaN,NaN,NaN,125.7,120.4,NaN,28.92
3516568449,Afternoon Ride,10.64,2310,13.9,Ride,2020-05-26,0,1,"[27.484089, -99.508577]","[27.483884, -99.508626]",4.695,10.8,NaN,NaN,NaN,NaN,131.3,119.2,NaN,38.5
3509004014,Morning Run,4.43,2175,15.6,Run,2020-05-25,0,1,"[27.466956, -99.506607]","[27.467437, -99.506648]",2.065,4.7,NaN,NaN,NaN,NaN,130.2,120.4,NaN,36.25
3496090180,Finished Thesis,3.45,1958,3.9,Run,2020-05-23,0,1,"[27.466581, -99.505082]","[27.467184, -99.505856]",1.832,4.8,NaN,NaN,NaN,NaN,125.9,120.4,NaN,32.63
3483200309,Morning Run,4.3,2328,12.9,Run,2020-05-20,0,1,"[27.467594, -99.506239]","[27.468135, -99.506834]",1.976,7.4,NaN,NaN,NaN,NaN,130.2,120.4,NaN,38.8
