,id,name,distance,elapsed_time,total_elevation_gain,sport_type,start_date,achievement_count,athlete_count,start_latlng,end_latlng,average_speed,max_speed,average_temp,average_heartrate,max_heartrate,average_cadence,elev_high,elev_low
0,9939802653,Afternoon Run,5996.9,2193,42.0,Run,2023-09-28T21:31:24Z,7,1,"[30.400892570614815, -97.68466645851731]","[30.401184177026153, -97.68474499695003]",2.835,5.264,34.0,156.9,175.0,87.2,211.4,196.8
1,9933791721,Afternoon Workout,0.0,1440,0.0,Workout,2023-09-27T22:45:24Z,0,1,[],[],0.0,0.0,33.0,148.7,168.0,,0.0,0.0
2,9927103494,Afternoon Trail Run,5734.3,2981,70.0,TrailRun,2023-09-26T21:40:05Z,2,1,"[30.40038554929197, -97.68403890542686]","[30.400530472397804, -97.68348041921854]",2.184,3.742,32.0,147.3,166.0,83.6,210.2,188.8
3,9919975714,Afternoon Workout,0.0,1510,0.0,Workout,2023-09-25T20:14:18Z,0,1,[],[],0.0,0.0,34.0,150.6,167.0,,0.0,0.0
4,9893694843,Lunch Workout,0.0,1315,0.0,Workout,2023-09-21T16:30:12Z,0,1,[],[],0.0,0.0,33.0,156.0,175.0,,0.0,0.0
5,9888868702,Afternoon Yoga,0.0,3685,0.0,Yoga,2023-09-20T19:35:15Z,0,1,[],[],0.0,0.0,33.0,98.9,134.0,,0.0,0.0
6,9882992587,Afternoon Trail Run,5501.0,2501,77.0,TrailRun,2023-09-19T22:29:31Z,4,1,"[30.400496860966086, -97.68349190242589]","[30.40053558535874, -97.68367731012404]",2.206,5.466,33.0,146.5,175.0,84.0,212.0,186.8
7,9876079067,Afternoon Workout,0.0,2007,0.0,Workout,2023-09-18T21:21:59Z,0,1,[],[],0.0,0.0,34.0,148.2,174.0,,0.0,0.0
8,9855741829,Run + lifting,0.0,2702,0.0,Workout,2023-09-15T18:03:53Z,0,1,[],[],0.0,0.0,32.0,157.4,175.0,,0.0,0.0
9,9850629317,Speed workout,5011.9,1712,36.0,Run,2023-09-14T21:37:56Z,4,1,"[30.400897935032845, -97.68394477665424]","[30.40127486921847, -97.68695404753089]",2.94,4.056,30.0,160.1,176.0,87.5,212.4,191.6
10,9840997774,Kettle bell basics and sprints,0.0,1634,0.0,Workout,2023-09-13T12:35:19Z,0,1,[],[],0.0,0.0,30.0,141.7,177.0,,0.0,0.0
11,9827851210,Uphill training,8005.3,3449,86.0,TrailRun,2023-09-11T12:41:19Z,0,1,"[30.264106197282672, -97.77346325106919]","[30.257660513743758, -97.78719012625515]",2.567,4.72,27.0,151.6,177.0,85.3,197.8,144.0
12,9822904571,Heat Bootcamp,0.0,3201,0.0,Workout,2023-09-10T15:06:22Z,0,1,[],[],0.0,0.0,29.0,155.3,184.0,,0.0,0.0
13,9816834848,3 round fun,0.0,1462,0.0,Workout,2023-09-09T18:23:14Z,0,1,[],[],0.0,0.0,34.0,153.7,177.0,,0.0,0.0
14,9811288116,Evening Hike,2547.1,2535,25.0,Hike,2023-09-09T00:16:14Z,0,1,"[30.399418948218226, -97.68528822809458]","[30.40118208155036, -97.68392449244857]",1.063,1.799,35.0,87.0,111.0,50.4,206.2,190.6
15,9801556587,Morning Workout,0.0,2305,0.0,Workout,2023-09-07T12:05:50Z,0,1,[],[],0.0,0.0,28.0,147.5,187.0,,0.0,0.0
16,9795479023,Morning Workout,0.0,1474,0.0,Workout,2023-09-06T14:08:55Z,0,1,[],[],0.0,0.0,33.0,134.7,161.0,,0.0,0.0
17,9788322994,Speed Morning Trail Run,5023.1,1830,65.0,TrailRun,2023-09-05T13:30:14Z,2,1,"[30.400368282571435, -97.68366968259215]","[30.397142339497805, -97.68488857895136]",2.763,4.474,30.0,168.0,185.0,84.4,211.8,188.2
18,9784117073,Afternoon Workout,0.0,1268,0.0,Workout,2023-09-04T19:39:11Z,0,1,[],[],0.0,0.0,35.0,147.5,172.0,,0.0,0.0
19,9777333053,Recovery Run,6231.2,3209,45.0,Run,2023-09-03T16:50:04Z,2,2,"[30.27288523502648, -97.77215173467994]","[30.273014064878225, -97.77238014154136]",2.026,3.646,35.0,145.4,167.0,76.7,142.4,130.6
20,9764229125,Afternoon Workout,0.0,1376,0.0,Workout,2023-09-01T20:36:17Z,0,1,[],[],0.0,0.0,35.0,149.8,178.0,,0.0,0.0
21,9744164009,Lunch Workout,0.0,658,0.0,Workout,2023-08-29T17:09:11Z,0,1,[],[],0.0,0.0,34.0,121.8,151.0,,0.0,0.0
22,9732845417,CMDX Marathon,42775.0,20149,148.0,Run,2023-08-27T12:59:21Z,8,1,"[19.33041893877089, -99.19031392782927]","[19.431260526180267, -99.13358478806913]",2.189,6.801,22.0,157.8,182.0,84.5,2295.4,2236.6
23,9707039692,CDMX Run,5012.0,2741,16.0,Run,2023-08-23T17:14:11Z,0,1,"[19.424832109361887, -99.18783355504274]","[19.423120692372322, -99.17512935586274]",2.178,4.891,24.0,141.9,161.0,86.4,2257.2,2243.4
24,9698330316,Morning Workout,0.0,5085,0.0,Workout,2023-08-22T11:54:18Z,0,1,[],[],0.0,0.0,26.0,142.0,182.0,,0.0,0.0
25,9692608320,Lunch Workout,0.0,816,0.0,Workout,2023-08-21T16:08:59Z,0,1,[],[],0.0,0.0,34.0,136.7,162.0,,0.0,0.0
26,9671956681,Morning Workout,0.0,1534,0.0,Workout,2023-08-18T11:33:11Z,0,1,[],[],0.0,0.0,31.0,137.2,160.0,,0.0,0.0
27,9665473596,Morning Workout,0.0,1720,0.0,Workout,2023-08-17T11:23:08Z,0,1,[],[],0.0,0.0,32.0,140.3,166.0,,0.0,0.0
28,9659097091,Morning Workout,0.0,1768,0.0,Workout,2023-08-16T12:24:08Z,0,1,[],[],0.0,0.0,31.0,136.6,161.0,,0.0,0.0
29,9651688339,Morning Workout,0.0,1335,0.0,Workout,2023-08-15T11:16:25Z,0,1,[],[],0.0,0.0,31.0,123.8,148.0,,0.0,0.0
30,9645392881,Morning Run,16002.3,6424,74.0,Run,2023-08-14T11:16:11Z,13,1,"[30.26517773978412, -97.75796041823924]","[30.26536976918578, -97.7582158986479]",2.531,6.1,30.0,155.2,184.0,86.1,138.8,127.4
31,9625731999,Morning Workout,0.0,1611,0.0,Workout,2023-08-11T11:18:30Z,0,1,[],[],0.0,0.0,32.0,129.5,158.0,,0.0,0.0
32,9619226019,Morning Workout,0.0,1811,0.0,Workout,2023-08-10T11:20:05Z,0,1,[],[],0.0,0.0,31.0,150.5,186.0,,0.0,0.0
33,9612501945,Morning Workout,0.0,1629,0.0,Workout,2023-08-09T11:21:14Z,0,1,[],[],0.0,0.0,31.0,140.4,171.0,,0.0,0.0
34,9605637875,Morning Workout,0.0,1610,0.0,Workout,2023-08-08T11:19:04Z,0,1,[],[],0.0,0.0,32.0,148.0,166.0,,0.0,0.0
35,9599909621,Morning Run,4940.3,1694,25.0,Run,2023-08-07T13:38:27Z,16,1,"[30.27232138440013, -97.77281583286822]","[30.27235323563218, -97.77279512956738]",2.939,4.942,30.0,167.1,183.0,86.6,143.6,133.8
36,9581640121,Morning Run,8015.1,3196,9.0,Run,2023-08-04T13:22:03Z,0,1,"[27.466765707358718, -99.50670101679862]","[27.467823838815093, -99.50634822249413]",2.508,3.942,32.0,170.7,183.0,85.2,127.8,121.2
37,9574662561,Morning Workout,0.0,1981,0.0,Workout,2023-08-03T11:25:18Z,0,1,[],[],0.0,0.0,32.0,132.4,175.0,,0.0,0.0
38,9568125034,Morning Workout,0.0,900,0.0,Workout,2023-08-02T11:26:40Z,0,1,[],[],0.0,0.0,32.0,158.2,176.0,,0.0,0.0
39,9516715905,Morning Workout,0.0,242,0.0,Workout,2023-07-25T07:55:04Z,0,1,[],[],0.0,0.0,27.0,71.3,76.0,,0.0,0.0
40,9487083410,Morning Workout,0.0,1203,0.0,Workout,2023-07-20T11:39:02Z,0,1,[],[],0.0,0.0,32.0,129.4,155.0,,,
41,9484847960,Evening Workout,0.0,1032,0.0,Workout,2023-07-20T00:58:54Z,0,1,[],[],0.0,0.0,35.0,136.0,158.0,,,
42,9473897463,Morning Workout,0.0,1916,0.0,Workout,2023-07-18T11:23:13Z,0,1,[],[],0.0,0.0,31.0,132.8,165.0,,,
43,9469207311,Lunch Workout,0.0,1368,0.0,Workout,2023-07-17T16:50:26Z,0,1,[],[],0.0,0.0,33.0,147.5,169.0,,,
44,9451612797,Afternoon Workout,0.0,1170,0.0,Workout,2023-07-14T19:39:03Z,0,1,[],[],0.0,0.0,35.0,129.0,161.0,,,
45,9447066048,Evening Run,4395.1,3645,45.0,Run,2023-07-14T00:33:06Z,2,1,"[30.273032169789076, -97.77209943160415]","[30.273052537813783, -97.77224024757743]",1.612,3.578,35.0,116.9,154.0,68.9,143.8,127.4
46,9440588598,Evening Workout,0.0,1926,0.0,Workout,2023-07-12T23:31:12Z,0,1,[],[],0.0,0.0,35.0,140.8,170.0,,,
47,9433314637,Afternoon Workout,0.0,1647,0.0,Workout,2023-07-11T20:09:17Z,0,1,[],[],0.0,0.0,34.0,117.9,170.0,,,
48,9426817084,Afternoon Run,5359.8,2140,39.0,Run,2023-07-10T20:30:05Z,4,1,"[30.401242431253195, -97.68460359424353]","[30.401217872276902, -97.68457559868693]",2.634,4.314,38.0,160.0,175.0,85.0,212.4,198.2
49,9407899235,Afternoon Swim,448.0,1831,0.0,Swim,2023-07-07T20:37:07Z,0,1,[],[],0.514,5.6,,115.2,136.0,,,
50,9407748450,Afternoon Trail Run,3174.3,1188,38.0,TrailRun,2023-07-07T20:04:45Z,3,1,"[30.400218917056918, -97.68405583687127]","[30.400384962558746, -97.68384746275842]",2.782,4.967,33.0,148.8,173.0,84.0,207.0,189.2
51,9400736396,Lunch Workout,0.0,1802,0.0,Workout,2023-07-06T16:54:31Z,0,1,[],[],0.0,0.0,32.0,120.6,148.0,,,
52,9394443326,Lunch Run,8054.9,2989,0.0,Run,2023-07-05T16:40:24Z,0,1,[],[],2.94,4.941,33.0,154.8,179.0,83.9,,
53,9389163892,Afternoon Workout,0.0,1042,0.0,Workout,2023-07-04T19:08:06Z,0,1,[],[],0.0,0.0,36.0,147.4,180.0,,,
54,9383838183,Evening Workout,0.0,1395,0.0,Workout,2023-07-04T00:31:31Z,0,1,[],[],0.0,0.0,34.0,133.6,159.0,,,
55,9376157665,Lunch Workout,0.0,943,0.0,Workout,2023-07-02T16:54:11Z,0,1,[],[],0.0,0.0,35.0,148.1,172.0,,,
56,9369658806,Morning Run,7405.2,3179,33.0,Run,2023-07-01T15:45:03Z,0,1,"[27.46711858548224, -99.50610992498696]","[27.467277674004436, -99.50591990724206]",2.345,3.94,34.0,155.3,178.0,84.5,126.4,112.0
57,9365478633,Night Yoga,0.0,2555,0.0,Yoga,2023-07-01T02:00:02Z,0,1,[],[],0.0,0.0,30.0,86.7,124.0,,,
58,9359950371,Evening Workout,0.0,1575,0.0,Workout,2023-06-30T00:57:05Z,0,1,[],[],0.0,0.0,35.0,126.5,167.0,,,
59,9347431801,Evening Run,3696.9,1761,9.0,Run,2023-06-27T23:50:08Z,0,1,"[27.467680675908923, -99.50607757084072]","[27.46738295070827, -99.50669657438993]",2.176,3.096,38.0,143.8,159.0,84.2,124.2,116.8
60,9341271224,Evening Workout,0.0,1453,0.0,Workout,2023-06-27T01:23:42Z,0,1,[],[],0.0,0.0,35.0,125.7,152.0,,,
61,9328265477,Morning Trail Run,44163.6,35066,2089.0,TrailRun,2023-06-24T12:55:02Z,1,1,"[25.22636161185801, -100.40660804137588]","[25.226459093391895, -100.40683954954147]",1.283,4.196,30.0,137.5,170.0,64.5,3484.4,2593.6
62,9315725891,Afternoon Workout,0.0,1286,0.0,Workout,2023-06-22T19:09:24Z,0,1,[],[],0.0,0.0,39.0,146.8,167.0,,,
63,9311355179,Night Run,4002.8,1667,4.0,Run,2023-06-22T02:07:34Z,0,1,"[27.467487389221787, -99.50657855719328]","[27.467298796400428, -99.50641267932951]",2.41,3.502,36.0,150.2,164.0,86.8,127.6,122.4
64,9298041208,Evening Workout,0.0,1507,0.0,Workout,2023-06-19T23:24:46Z,0,1,[],[],0.0,0.0,34.0,130.5,151.0,,,
65,9292411021,Evening Trail Run,21011.4,10740,284.0,TrailRun,2023-06-18T23:17:40Z,13,1,"[30.400181617587805, -97.68402650021017]","[30.401218878105283, -97.68502947874367]",2.133,4.622,33.0,150.0,166.0,85.9,218.4,186.6
66,9279472441,Evening Trail Run,4197.7,3404,33.0,TrailRun,2023-06-17T00:58:12Z,1,1,"[30.400461070239544, -97.68405768088996]","[30.4005029797554, -97.68405080772936]",1.234,2.048,33.0,107.3,126.0,52.9,208.0,191.8
67,9279300402,Evening Trail Run,8614.0,4301,110.0,TrailRun,2023-06-16T23:41:29Z,1,1,"[30.40027130395174, -97.68411920405924]","[30.40059870108962, -97.68408785574138]",2.273,3.712,33.0,144.4,164.0,85.9,215.8,186.2
68,9273438393,Afternoon Workout,0.0,1394,0.0,Workout,2023-06-15T22:53:23Z,0,1,[],[],0.0,0.0,33.0,136.0,163.0,,,
69,9267603772,Evening Trail Run,10158.8,4872,141.0,TrailRun,2023-06-14T23:23:12Z,9,1,"[30.4011557623744, -97.68441743217409]","[30.401285011321306, -97.68466662615538]",2.315,4.768,33.0,150.3,168.0,86.1,212.0,186.2
70,9261288078,Evening Workout,0.0,3429,0.0,Workout,2023-06-14T00:07:51Z,0,1,[],[],0.0,0.0,33.0,126.0,170.0,,,
71,9259253634,Lunch Trail Run,3432.6,2793,70.0,TrailRun,2023-06-13T17:22:22Z,0,1,"[30.400518653914332, -97.68412733450532]","[30.400881757959723, -97.68408969976008]",1.269,4.842,34.0,122.2,152.0,56.1,219.6,196.2
72,9258879149,Lunch Trail Run,5450.0,1942,68.0,TrailRun,2023-06-13T16:48:19Z,0,1,"[30.400834400206804, -97.68400831148028]","[30.400907238945365, -97.68409313634038]",2.806,5.515,32.0,161.2,171.0,87.3,212.4,189.0
73,9254632311,Evening Trail Run,10732.9,5098,170.0,TrailRun,2023-06-12T23:08:20Z,4,1,"[30.400661900639534, -97.68396045081317]","[30.400413880124688, -97.68410185351968]",2.177,3.982,33.0,150.5,166.0,83.9,212.8,189.6
74,9240016886,Evening Hike,3156.3,2386,27.0,Hike,2023-06-10T00:22:55Z,0,1,"[30.401410488411784, -97.68468883819878]","[30.40277657099068, -97.69357700832188]",1.323,2.406,33.0,121.2,143.0,56.3,214.4,199.8
75,9240016398,Afternoon Trail Run,15008.5,7388,251.0,TrailRun,2023-06-09T22:14:32Z,4,1,"[30.401319125667214, -97.68483074381948]","[30.401282161474228, -97.68450845964253]",2.181,4.96,34.0,152.2,171.0,85.0,222.2,188.6
76,9240014345,Evening Hike,5651.1,5036,133.0,Hike,2023-06-08T23:30:36Z,0,1,"[30.401177303865552, -97.68426395952702]","[30.401170011609793, -97.6844721660018]",1.278,2.823,32.0,106.5,135.0,54.9,217.8,186.6
77,9240012909,Afternoon Workout,0.0,1381,0.0,Workout,2023-06-08T22:44:08Z,0,1,[],[],0.0,0.0,33.0,148.4,173.0,,,
78,9222738213,Afternoon Trail Run,8300.7,3621,132.0,TrailRun,2023-06-07T20:05:55Z,5,1,"[30.40017055347562, -97.68412917852402]","[30.400484623387456, -97.68426236696541]",2.425,4.162,33.0,155.4,169.0,85.7,213.0,186.6
79,9217248071,Evening Workout,0.0,3607,0.0,Workout,2023-06-07T00:04:05Z,0,1,[],[],0.0,0.0,33.0,133.3,181.0,,,
80,9216372773,Afternoon Trail Run,5169.0,2237,72.0,TrailRun,2023-06-06T20:34:07Z,5,1,"[30.40073549374938, -97.68348234705627]","[30.400862228125334, -97.68369264900684]",2.421,4.116,30.0,153.4,167.0,83.9,212.6,196.2
81,9210259922,Afternoon Trail Run,12484.6,6257,196.0,TrailRun,2023-06-05T21:25:48Z,4,1,"[30.400532064959407, -97.68410009332001]","[30.40068126283586, -97.6844082120806]",2.269,4.947,27.0,148.5,167.0,84.1,216.8,185.0
82,9203048260,Morning Kayaking,6564.7,13107,39.0,Kayaking,2023-06-04T14:00:27Z,0,1,"[30.260724015533924, -97.7427848149091]","[30.262876320630312, -97.7420786395669]",0.919,11.042,30.0,75.2,106.0,,157.6,122.4
83,9195693358,Morning Trail Run,6319.6,3068,144.0,TrailRun,2023-06-03T15:35:35Z,7,1,"[30.401280485093594, -97.68442522734404]","[30.401210580021143, -97.68462605774403]",2.191,3.816,29.0,145.2,166.0,84.8,211.8,186.4
84,9185062937,Afternoon Workout,0.0,1930,0.0,Workout,2023-06-01T22:24:21Z,0,1,[],[],0.0,0.0,33.0,126.3,161.0,,,
85,9179239414,Afternoon Run,27016.8,12591,159.0,Run,2023-05-31T20:57:02Z,11,1,"[30.27251098304987, -97.77264014817774]","[30.272644674405456, -97.77258113957942]",2.283,4.447,32.0,150.1,165.0,85.8,145.6,130.0
86,9172468803,Afternoon Workout,0.0,2849,0.0,Workout,2023-05-30T22:25:16Z,0,1,[],[],0.0,0.0,33.0,108.7,145.0,,,
87,9166046999,Afternoon Run,16002.5,6331,80.0,Run,2023-05-29T20:39:17Z,13,1,"[30.26587838307023, -97.75887303985655]","[30.26488504372537, -97.75746932253242]",2.602,4.52,31.0,154.3,170.0,86.8,143.2,130.2
88,9159156663,Afternoon Trail Run,8487.0,3821,91.0,TrailRun,2023-05-28T18:20:36Z,4,1,"[30.401041684672236, -97.68449312075973]","[30.401102621108294, -97.68453419208527]",2.339,4.348,32.0,146.8,163.0,84.2,213.8,195.4
89,9146446596,Afternoon Workout,0.0,691,0.0,Workout,2023-05-26T22:12:23Z,0,1,[],[],0.0,0.0,32.0,128.6,157.0,,,
90,9146370760,Afternoon Trail Run,12001.2,5915,196.0,TrailRun,2023-05-26T20:21:30Z,12,1,"[30.400014482438564, -97.68483066000044]","[30.40085124783218, -97.68378401175141]",2.241,4.255,31.0,152.9,171.0,83.0,232.2,205.4
91,9138235397,Morning Workout,0.0,1654,0.0,Workout,2023-05-25T14:06:31Z,0,1,[],[],0.0,0.0,28.0,138.4,158.0,,,
92,9134841414,Afternoon Run,10857.5,4237,66.0,Run,2023-05-24T21:40:24Z,14,1,"[30.272567309439182, -97.77242816984653]","[30.272665126249194, -97.77243169024587]",2.645,4.825,29.0,153.2,178.0,86.2,147.0,133.0
93,9127523668,Lunch Run,15518.6,6496,86.0,Run,2023-05-23T17:11:24Z,10,1,"[30.272249719128013, -97.77180246077478]","[30.272635705769062, -97.77240151539445]",2.464,4.884,33.0,153.9,169.0,84.2,139.6,125.8
94,9121698511,Afternoon Workout,0.0,1776,0.0,Workout,2023-05-22T20:51:17Z,0,1,[],[],0.0,0.0,30.0,128.9,164.0,,,
95,9116553075,Evening Workout,0.0,1651,0.0,Workout,2023-05-22T00:29:11Z,0,1,[],[],0.0,0.0,30.0,122.8,154.0,,,
96,9102729006,Afternoon Run,11003.3,4365,70.0,Run,2023-05-19T21:28:45Z,11,1,"[30.272395396605134, -97.7721643075347]","[30.272479634732008, -97.77260921895504]",2.542,4.338,33.0,158.4,182.0,85.2,147.2,131.8
97,9097521399,Evening Workout,0.0,1624,0.0,Workout,2023-05-18T23:57:37Z,0,1,[],[],0.0,0.0,32.0,127.0,152.0,,,
98,9089552781,Lunch Trail Run,5048.5,2222,67.0,TrailRun,2023-05-17T17:49:35Z,0,1,"[30.383617719635367, -97.6565972249955]","[30.38360321894288, -97.65635984949768]",2.381,4.727,31.0,152.3,168.0,83.1,214.8,188.0
99,9085384121,Evening Run,15784.9,7292,76.0,Run,2023-05-16T23:49:50Z,10,1,"[30.27210940606892, -97.77162183076143]","[30.272729583084583, -97.77247410267591]",2.206,4.618,29.0,145.5,166.0,85.4,128.2,116.8
100,9078268977,Afternoon Workout,0.0,1307,0.0,Workout,2023-05-15T21:45:43Z,0,1,[],[],0.0,0.0,31.0,149.4,173.0,,,
101,9078148873,Afternoon Trail Run,11110.1,5461,94.0,TrailRun,2023-05-15T20:06:13Z,6,1,"[30.40078930556774, -97.68397721461952]","[30.40110681205988, -97.68425373360515]",2.139,3.92,30.0,145.9,164.0,84.5,221.6,195.8
102,9055041333,Afternoon Run,9818.6,4783,84.0,Run,2023-05-11T22:53:08Z,2,1,"[30.38909588009119, -97.73590167984366]","[30.389020778238773, -97.73584543727338]",2.187,4.325,32.0,146.8,171.0,85.2,261.6,220.2
103,9048595441,Afternoon Workout,0.0,2561,0.0,Workout,2023-05-10T21:19:54Z,0,1,[],[],0.0,0.0,31.0,125.5,154.0,,,
104,9042446363,Weighted run under the rain,7635.2,3482,369.0,Run,2023-05-09T21:15:47Z,0,1,"[30.38915832526982, -97.73571602068841]","[30.388867389410734, -97.73600796237588]",2.2,3.673,22.0,154.9,176.0,85.3,263.4,220.0
105,9036256935,Afternoon Run,11598.0,5682,112.0,Run,2023-05-08T20:33:35Z,1,1,"[30.389013653621078, -97.73572096601129]","[30.3889624401927, -97.7359945513308]",2.21,4.268,35.0,152.8,168.0,84.5,264.6,221.2
106,9029351348,Lunch Workout,0.0,1657,0.0,Workout,2023-05-07T16:46:56Z,0,1,[],[],0.0,0.0,30.0,131.1,158.0,,,
107,9022907017,Lunch Workout,0.0,4560,0.0,Workout,2023-05-06T16:37:00Z,0,1,[],[],0.0,0.0,27.0,133.9,182.0,,,
108,9011906558,Afternoon Run,8005.6,3692,76.0,Run,2023-05-04T20:39:25Z,0,1,"[30.388757921755314, -97.73566564545035]","[30.38990993052721, -97.73846025578678]",2.32,4.275,31.0,147.5,163.0,84.7,268.4,243.0
109,9005276391,Afternoon Workout,0.0,1406,0.0,Workout,2023-05-03T19:38:24Z,0,1,[],[],0.0,0.0,31.0,145.0,171.0,,,
110,8999159524,Afternoon Run,10198.2,4552,67.0,Run,2023-05-02T20:12:03Z,0,1,"[30.389055479317904, -97.73574351333082]","[30.388845009729266, -97.73600259795785]",2.428,4.727,30.0,150.0,170.0,85.0,278.6,240.2
111,8993297791,Afternoon Ride,26899.9,7040,319.0,Ride,2023-05-01T20:15:23Z,8,1,"[30.388939892873168, -97.73563773371279]","[30.389008540660143, -97.73586974479258]",4.515,9.926,31.0,110.7,139.0,,259.2,199.4
112,8985729097,Lunch Workout,0.0,3395,0.0,Workout,2023-04-30T16:16:43Z,0,1,[],[],0.0,0.0,26.0,140.5,170.0,,,
113,8973877111,Afternoon Workout,0.0,2203,0.0,Workout,2023-04-28T19:43:33Z,0,1,[],[],0.0,0.0,31.0,148.3,175.0,,,
114,8967936310,Lunch Run,10202.7,4344,138.0,Run,2023-04-27T16:54:58Z,0,1,"[30.389056652784348, -97.73566531017423]","[30.388719951733947, -97.73795323446393]",2.446,4.968,28.0,154.6,173.0,85.6,270.8,239.2
115,8961946588,Lunch Workout,0.0,1859,0.0,Workout,2023-04-26T17:29:24Z,0,1,[],[],0.0,0.0,30.0,152.0,175.0,,,
116,8955162154,Morning Workout,0.0,1517,0.0,Workout,2023-04-25T15:56:05Z,0,1,[],[],0.0,0.0,27.0,150.1,172.0,,,
117,8950135726,Afternoon Run,6202.6,2885,58.0,Run,2023-04-24T18:05:57Z,0,1,"[30.388812152668834, -97.73568366654217]","[30.389096718281507, -97.73618398234248]",2.247,5.25,24.0,154.9,177.0,84.5,268.0,240.8
118,8946098423,Evening Run,5089.5,1831,46.0,Run,2023-04-23T23:46:09Z,2,1,"[30.387376248836517, -97.73669997230172]","[30.388952465727925, -97.73592188023031]",2.897,4.747,19.0,156.5,178.0,87.0,270.2,242.0
119,8933319679,Evening Workout,0.0,3945,0.0,Workout,2023-04-21T23:20:14Z,0,1,[],[],0.0,0.0,30.0,94.0,147.0,,,
120,8927180344,Afternoon Run,7502.0,3313,82.0,Run,2023-04-20T19:50:13Z,0,1,"[30.389100071042776, -97.73568844422698]","[30.389267122372985, -97.7356443554163]",2.359,5.027,32.0,160.8,174.0,85.1,263.2,236.6
121,8921946221,Afternoon Mountain Bike Ride,12230.2,3260,141.0,MountainBikeRide,2023-04-19T22:10:33Z,12,1,"[30.40128031745553, -97.68670720048249]","[30.40148315951228, -97.68484935164452]",4.691,9.808,29.0,126.3,154.0,,208.4,180.2
122,8915307196,Afternoon Workout,0.0,1854,0.0,Workout,2023-04-18T20:19:24Z,0,1,[],[],0.0,0.0,30.0,144.2,177.0,,,
123,8909460172,Afternoon Run,6061.6,2712,93.0,Run,2023-04-17T21:31:52Z,0,1,"[30.389003846794367, -97.73580444976687]","[30.389157235622406, -97.73565885610878]",2.245,3.729,26.0,153.3,170.0,84.8,269.0,240.6
124,8891796082,Evening Workout,0.0,1721,0.0,Workout,2023-04-15T00:14:41Z,0,1,[],[],0.0,0.0,30.0,156.1,174.0,,,
125,8885873542,Afternoon Run,5496.6,2510,48.0,Run,2023-04-13T19:59:38Z,1,1,"[30.38884073495865, -97.73587460629642]","[30.389403412118554, -97.73557160049677]",2.429,4.048,30.0,151.4,164.0,84.1,289.4,259.0
126,8879705626,Afternoon Workout,0.0,1918,0.0,Workout,2023-04-12T18:31:15Z,0,1,[],[],0.0,0.0,33.0,146.7,178.0,,,
127,8875392009,Evening Workout,0.0,972,0.0,Workout,2023-04-12T01:50:20Z,0,1,[],[],0.0,0.0,29.0,150.0,179.0,,,
128,8869251524,Evening Workout,0.0,1227,0.0,Workout,2023-04-11T01:16:38Z,0,1,[],[],0.0,0.0,30.0,147.2,168.0,,,
129,8862861001,Evening Yoga,0.0,1187,0.0,Yoga,2023-04-09T23:18:15Z,0,1,[],[],0.0,0.0,31.0,100.6,140.0,,,
130,8857166258,Afternoon Workout,0.0,1719,0.0,Workout,2023-04-08T22:46:29Z,0,1,[],[],0.0,0.0,31.0,139.9,170.0,,,
131,8849667738,Lunch Workout,0.0,1736,0.0,Workout,2023-04-07T17:56:48Z,0,1,[],[],0.0,0.0,23.0,138.8,170.0,,,
132,8834354201,Evening Weight Training,0.0,1986,0.0,WeightTraining,2023-04-05T00:58:43Z,0,1,[],[],0.0,0.0,32.0,129.0,164.0,,,
133,8828116209,Evening Workout,0.0,1572,0.0,Workout,2023-04-04T00:39:29Z,0,1,[],[],0.0,0.0,32.0,139.5,173.0,,,
134,8821557138,Afternoon Workout,0.0,2497,0.0,Workout,2023-04-02T18:44:49Z,0,1,[],[],0.0,0.0,33.0,126.8,174.0,,,
135,8815449705,Afternoon Run,8286.1,3664,31.0,Run,2023-04-01T19:54:05Z,0,1,"[27.46754363179207, -99.50653404928744]","[27.466874001547694, -99.50599987059832]",2.262,3.55,35.0,165.7,187.0,80.9,129.8,116.6
136,8806111423,Evening Workout,0.0,2274,0.0,Workout,2023-03-31T00:54:52Z,0,1,[],[],0.0,0.0,26.0,145.9,188.0,,,
137,8799988893,Afternoon Workout,0.0,1296,0.0,Workout,2023-03-29T21:52:04Z,0,1,[],[],0.0,0.0,30.0,145.4,170.0,,,
138,8794698723,Evening Workout,0.0,1962,0.0,Workout,2023-03-28T23:35:56Z,0,1,[],[],0.0,0.0,28.0,138.5,168.0,,,
139,8789089604,Evening Workout,0.0,1636,0.0,Workout,2023-03-27T23:12:25Z,0,1,[],[],0.0,0.0,31.0,143.5,170.0,,,
140,8771323929,Afternoon Workout,0.0,1399,0.0,Workout,2023-03-24T21:37:49Z,0,1,[],[],0.0,0.0,34.0,143.7,171.0,,,
141,8766877503,Evening Workout,0.0,2299,0.0,Workout,2023-03-23T23:46:28Z,0,1,[],[],0.0,0.0,34.0,133.5,171.0,,,
142,8760859967,Afternoon Workout,0.0,1745,0.0,Workout,2023-03-22T21:41:20Z,0,1,[],[],0.0,0.0,34.0,152.0,184.0,,,
143,8749434921,Afternoon Workout,0.0,3337,0.0,Workout,2023-03-20T22:44:10Z,0,1,[],[],0.0,0.0,24.0,141.3,184.0,,,
144,8726475508,Afternoon Workout,0.0,1303,0.0,Workout,2023-03-16T21:20:10Z,0,1,[],[],0.0,0.0,29.0,139.6,165.0,,,
